"Species","Date","Pop","ID","Sex","SVL","Date_metamorph","age"
"Alytes cisternasii","20/06/2012","Gravera","AC09072","Juvenile",12,"01/06/2012",0.052054795
"Alytes cisternasii","27/09/2012","Gravera","AC09091","Juvenile",27,"01/06/2012",0.323287671
"Alytes cisternasii","29/09/2012","Gravera","AC09098","Juvenile",25,"01/06/2012",0.328767123
"Alytes cisternasii","18/09/2018","Gravera","AC09178","Juvenile",24.3,"01/06/2018",0.298630137
"Alytes cisternasii","11/10/2018","Gravera","AC09179","Juvenile",22,"01/06/2018",0.361643836
"Alytes cisternasii","01/04/2019","Gravera","AC09180","Juvenile",37,"01/06/2018",0.832876712
"Alytes cisternasii","18/09/2020","Gravera","AC09188","Juvenile",26,"01/06/2020",0.298630137
"Alytes cisternasii","02/06/2021","Gravera","AC09191","Juvenile",23,"01/06/2021",0.002739726
"Alytes cisternasii","03/09/2021","Gravera","AC09192","Juvenile",28,"01/06/2021",0.257534247
"Alytes cisternasii","13/09/2021","Gravera","AC09195","Juvenile",30,"01/06/2021",0.284931507
"Alytes cisternasii","13/09/2021","Gravera","AC09196","Juvenile",28,"01/06/2021",0.284931507
"Alytes cisternasii","30/11/2023","Gravera","AC09195","Female",48,"01/06/2021",2.498630137
"Alytes cisternasii","30/11/2023","Gravera","AC09196","Unknown",44,"01/06/2021",2.498630137
"Alytes cisternasii","04/07/2024","Gravera","AC09207","Juvenile",25,"01/06/2024",0.090410959
"Bufo spinosus","18/01/2024","Fuente_del_Valle","BSFV379","Female",117,"15/05/2020",3.679452055
"Bufo spinosus","26/01/2024","Fuente_del_Valle","BSFV392","Female",110,"15/05/2020",3.701369863
"Bufo spinosus","13/02/2024","Fuente_del_Valle","BSFV446","Female",127,"15/05/2020",3.750684932
"Bufo spinosus","13/02/2024","Fuente_del_Valle","BSFV447","Female",120,"15/05/2020",3.750684932
"Bufo spinosus","13/02/2024","Fuente_del_Valle","BSFV448","Female",119,"15/05/2020",3.750684932
"Bufo spinosus","13/02/2024","Fuente_del_Valle","BSFV449","Female",114,"15/05/2020",3.750684932
"Bufo spinosus","24/02/2025","Fuente_del_Valle","BSFV509","Female",123,"15/05/2020",4.783561644
"Bufo spinosus","08/03/2022","Fuente_del_Valle","BSFV286","Male",92,"15/05/2020",1.81369863
"Bufo spinosus","13/03/2022","Fuente_del_Valle","BSFV286","Male",89,"15/05/2020",1.82739726
"Bufo spinosus","16/03/2022","Fuente_del_Valle","BSFV286","Male",87,"15/05/2020",1.835616438
"Bufo spinosus","18/03/2022","Fuente_del_Valle","BSFV286","Male",96,"15/05/2020",1.84109589
"Bufo spinosus","13/02/2024","Fuente_del_Valle","BSFV286","Male",99,"15/05/2020",3.750684932
"Bufo spinosus","13/03/2022","Fuente_del_Valle","BSFV289","Male",88,"15/05/2020",1.82739726
"Bufo spinosus","16/03/2022","Fuente_del_Valle","BSFV289","Male",89,"15/05/2020",1.835616438
"Bufo spinosus","21/03/2022","Fuente_del_Valle","BSFV289","Male",95,"15/05/2020",1.849315068
"Bufo spinosus","24/03/2022","Fuente_del_Valle","BSFV289","Male",90,"15/05/2020",1.857534247
"Bufo spinosus","28/03/2022","Fuente_del_Valle","BSFV289","Male",89,"15/05/2020",1.868493151
"Bufo spinosus","19/03/2024","Fuente_del_Valle","BSFV289","Male",109,"15/05/2020",3.846575342
"Bufo spinosus","25/03/2024","Fuente_del_Valle","BSFV289","Male",103,"15/05/2020",3.863013699
"Bufo spinosus","13/03/2022","Fuente_del_Valle","BSFV290","Male",89,"15/05/2020",1.82739726
"Bufo spinosus","16/03/2022","Fuente_del_Valle","BSFV290","Male",88,"15/05/2020",1.835616438
"Bufo spinosus","21/03/2022","Fuente_del_Valle","BSFV290","Male",90,"15/05/2020",1.849315068
"Bufo spinosus","01/02/2024","Fuente_del_Valle","BSFV290","Male",101,"15/05/2020",3.717808219
"Bufo spinosus","13/02/2024","Fuente_del_Valle","BSFV290","Male",101,"15/05/2020",3.750684932
"Bufo spinosus","13/02/2024","Fuente_del_Valle","BSFV300","Male",80,"15/05/2020",3.750684932
"Bufo spinosus","16/03/2022","Fuente_del_Valle","BSFV302","Male",82,"15/05/2020",1.835616438
"Bufo spinosus","18/03/2022","Fuente_del_Valle","BSFV302","Male",80,"15/05/2020",1.84109589
"Bufo spinosus","16/03/2022","Fuente_del_Valle","BSFV304","Male",89,"15/05/2020",1.835616438
"Bufo spinosus","15/02/2024","Fuente_del_Valle","BSFV304","Male",99,"15/05/2020",3.756164384
"Bufo spinosus","19/02/2024","Fuente_del_Valle","BSFV304","Male",103,"15/05/2020",3.767123288
"Bufo spinosus","18/01/2024","Fuente_del_Valle","BSFV360","Male",98,"15/05/2020",3.679452055
"Bufo spinosus","04/02/2024","Fuente_del_Valle","BSFV360","Male",100,"15/05/2020",3.726027397
"Bufo spinosus","18/01/2024","Fuente_del_Valle","BSFV362","Male",95,"15/05/2020",3.679452055
"Bufo spinosus","11/02/2025","Fuente_del_Valle","BSFV362","Male",99,"15/05/2020",4.747945205
"Bufo spinosus","18/01/2024","Fuente_del_Valle","BSFV368","Male",93,"15/05/2020",3.679452055
"Bufo spinosus","04/02/2024","Fuente_del_Valle","BSFV368","Male",94,"15/05/2020",3.726027397
"Bufo spinosus","18/01/2024","Fuente_del_Valle","BSFV374","Male",101,"15/05/2020",3.679452055
"Bufo spinosus","26/01/2024","Fuente_del_Valle","BSFV374","Male",100,"15/05/2020",3.701369863
"Bufo spinosus","01/02/2024","Fuente_del_Valle","BSFV374","Male",102,"15/05/2020",3.717808219
"Bufo spinosus","04/02/2024","Fuente_del_Valle","BSFV374","Male",103,"15/05/2020",3.726027397
"Bufo spinosus","18/01/2024","Fuente_del_Valle","BSFV376","Male",98,"15/05/2020",3.679452055
"Bufo spinosus","24/01/2024","Fuente_del_Valle","BSFV376","Male",99,"15/05/2020",3.695890411
"Bufo spinosus","01/02/2024","Fuente_del_Valle","BSFV410","Male",98,"15/05/2020",3.717808219
"Bufo spinosus","15/02/2024","Fuente_del_Valle","BSFV410","Male",102,"15/05/2020",3.756164384
"Bufo spinosus","13/02/2024","Fuente_del_Valle","BSFV451","Male",96,"15/05/2020",3.750684932
"Bufo spinosus","15/02/2024","Fuente_del_Valle","BSFV451","Male",102,"15/05/2020",3.756164384
"Bufo spinosus","13/02/2024","Fuente_del_Valle","BSFV452","Male",96,"15/05/2020",3.750684932
"Bufo spinosus","13/02/2024","Fuente_del_Valle","BSFV456","Male",98,"15/05/2020",3.750684932
"Bufo spinosus","13/02/2024","Fuente_del_Valle","BSFV457","Male",90,"15/05/2020",3.750684932
"Bufo spinosus","15/02/2024","Fuente_del_Valle","BSFV457","Male",90,"15/05/2020",3.756164384
"Bufo spinosus","13/02/2024","Fuente_del_Valle","BSFV458","Male",95,"15/05/2020",3.750684932
"Bufo spinosus","13/02/2024","Fuente_del_Valle","BSFV464","Male",100,"15/05/2020",3.750684932
"Bufo spinosus","13/02/2024","Fuente_del_Valle","BSFV465","Male",97,"15/05/2020",3.750684932
"Bufo spinosus","15/02/2024","Fuente_del_Valle","BSFV478","Male",100,"15/05/2020",3.756164384
"Bufo spinosus","15/02/2024","Fuente_del_Valle","BSFV484","Male",103,"15/05/2020",3.756164384
"Bufo spinosus","15/02/2024","Fuente_del_Valle","BSFV485","Male",97,"15/05/2020",3.756164384
"Bufo spinosus","15/02/2024","Fuente_del_Valle","BSFV491","Male",80,"15/05/2020",3.756164384
"Bufo spinosus","19/02/2024","Fuente_del_Valle","BSFV499","Male",95,"15/05/2020",3.767123288
"Bufo spinosus","11/02/2025","Fuente_del_Valle","BSFV499","Male",97,"15/05/2020",4.747945205
"Bufo spinosus","03/03/2025","Fuente_del_Valle","BSFV357","Female",114,"15/05/2020",4.802739726
"Bufo spinosus","10/03/2025","Fuente_del_Valle","BSFV362","Male",100,"15/05/2020",4.821917808
"Bufo spinosus","10/03/2025","Fuente_del_Valle","BSFV465","Male",110,"15/05/2020",4.821917808
"Bufo spinosus","10/03/2025","Fuente_del_Valle","BSFV458","Male",100,"15/05/2020",4.821917808
"Bufo spinosus","10/03/2025","Fuente_del_Valle","BSFV447","Female",119,"15/05/2020",4.821917808
"Bufo spinosus","10/03/2025","Fuente_del_Valle","BSFV533","Female",122,"15/05/2020",4.821917808
"Bufo spinosus","10/03/2025","Fuente_del_Valle","BSFV379","Female",125,"15/05/2020",4.821917808
"Bufo spinosus","10/03/2025","Fuente_del_Valle","BSFV536","Female",127,"15/05/2020",4.821917808
"Alytes obstetricans","04/02/2021","Valtierra","AOVT141","Male",37,"01/07/2020",0.753424658
"Alytes obstetricans","18/02/2021","Valtierra","AOVT141","Male",39,"01/07/2020",0.635616438
"Alytes obstetricans","02/04/2021","Valtierra","AOVT141","Male",38,"01/07/2020",0.597260274
"Alytes obstetricans","11/04/2021","Valtierra","AOVT141","Male",37,"01/07/2020",1.345205479
"Alytes obstetricans","09/03/2023","Valtierra","AOVT141","Male",44,"01/07/2020",2.687671233
"Alytes obstetricans","13/03/2023","Valtierra","AOVT141","Male",44,"01/07/2020",2.698630137
"Alytes obstetricans","25/05/2023","Valtierra","AOVT141","Male",46,"01/07/2020",2.898630137
"Alytes obstetricans","02/04/2021","Fuente_del_Valle","AOFVX1","Unknown",39,"01/07/2020",0.597260274
"Alytes obstetricans","07/03/2024","Fuente_del_Valle","AOFV121","Male",45,"01/07/2020",3.684931507
"Alytes obstetricans","26/01/2024","Fuente_del_Valle","AOFV114","Female",49,"01/07/2020",3.57260274
"Alytes obstetricans","08/07/2024","Fuente_del_Valle","AOFV114","Female",55,"01/07/2020",4.021917808
"Alytes obstetricans","08/07/2024","Fuente_del_Valle","AOFV137","Unknown",54,"01/07/2020",4.021917808
"Alytes obstetricans","03/03/2025","Fuente_del_Valle","AOFVX3","Female",53,"01/07/2020",4.673972603
"Alytes obstetricans","03/03/2025","Fuente_del_Valle","AOFVX4","Female",56,"01/07/2020",4.673972603
"Alytes obstetricans","14/04/2025","Fuente_del_Valle","AOFVX5","Female",50,"01/07/2020",4.789041096
"Alytes obstetricans","14/04/2025","Fuente_del_Valle","AOFVX6","Female",50,"01/07/2020",4.789041096
"Bufo spinosus","31/05/2020","Fuente_del_Valle","","Juvenile",10,"15/05/2020",0.043835616
"Bufo spinosus","31/05/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.043835616
"Bufo spinosus","31/05/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.043835616
"Bufo spinosus","31/05/2020","Fuente_del_Valle","","Juvenile",10,"15/05/2020",0.043835616
"Bufo spinosus","31/05/2020","Fuente_del_Valle","","Juvenile",11,"15/05/2020",0.043835616
"Bufo spinosus","31/05/2020","Fuente_del_Valle","","Juvenile",11,"15/05/2020",0.043835616
"Bufo spinosus","31/05/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.043835616
"Bufo spinosus","31/05/2020","Fuente_del_Valle","","Juvenile",13,"15/05/2020",0.043835616
"Bufo spinosus","31/05/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.043835616
"Bufo spinosus","31/05/2020","Fuente_del_Valle","","Juvenile",10,"15/05/2020",0.043835616
"Bufo spinosus","31/05/2020","Fuente_del_Valle","","Juvenile",11,"15/05/2020",0.043835616
"Bufo spinosus","31/05/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.043835616
"Bufo spinosus","31/05/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.043835616
"Bufo spinosus","31/05/2020","Fuente_del_Valle","","Juvenile",11,"15/05/2020",0.043835616
"Bufo spinosus","31/05/2020","Fuente_del_Valle","","Juvenile",10,"15/05/2020",0.043835616
"Bufo spinosus","31/05/2020","Fuente_del_Valle","","Juvenile",11,"15/05/2020",0.043835616
"Bufo spinosus","31/05/2020","Fuente_del_Valle","","Juvenile",10,"15/05/2020",0.043835616
"Bufo spinosus","31/05/2020","Fuente_del_Valle","","Juvenile",10,"15/05/2020",0.043835616
"Bufo spinosus","31/05/2020","Fuente_del_Valle","","Juvenile",11,"15/05/2020",0.043835616
"Bufo spinosus","31/05/2020","Fuente_del_Valle","","Juvenile",10,"15/05/2020",0.043835616
"Bufo spinosus","05/06/2020","Fuente_del_Valle","","Juvenile",10,"15/05/2020",0.057534247
"Bufo spinosus","05/06/2020","Fuente_del_Valle","","Juvenile",13,"15/05/2020",0.057534247
"Bufo spinosus","05/06/2020","Fuente_del_Valle","","Juvenile",10,"15/05/2020",0.057534247
"Bufo spinosus","05/06/2020","Fuente_del_Valle","","Juvenile",13,"15/05/2020",0.057534247
"Bufo spinosus","05/06/2020","Fuente_del_Valle","","Juvenile",10,"15/05/2020",0.057534247
"Bufo spinosus","05/06/2020","Fuente_del_Valle","","Juvenile",10,"15/05/2020",0.057534247
"Bufo spinosus","05/06/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.057534247
"Bufo spinosus","05/06/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.057534247
"Bufo spinosus","05/06/2020","Fuente_del_Valle","","Juvenile",11,"15/05/2020",0.057534247
"Bufo spinosus","05/06/2020","Fuente_del_Valle","","Juvenile",10,"15/05/2020",0.057534247
"Bufo spinosus","05/06/2020","Fuente_del_Valle","","Juvenile",10,"15/05/2020",0.057534247
"Bufo spinosus","05/06/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.057534247
"Bufo spinosus","05/06/2020","Fuente_del_Valle","","Juvenile",11,"15/05/2020",0.057534247
"Bufo spinosus","05/06/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.057534247
"Bufo spinosus","05/06/2020","Fuente_del_Valle","","Juvenile",13,"15/05/2020",0.057534247
"Bufo spinosus","05/06/2020","Fuente_del_Valle","","Juvenile",13,"15/05/2020",0.057534247
"Bufo spinosus","05/06/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.057534247
"Bufo spinosus","05/06/2020","Fuente_del_Valle","","Juvenile",11,"15/05/2020",0.057534247
"Bufo spinosus","05/06/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.057534247
"Bufo spinosus","05/06/2020","Fuente_del_Valle","","Juvenile",11,"15/05/2020",0.057534247
"Bufo spinosus","11/06/2020","Fuente_del_Valle","","Juvenile",11,"15/05/2020",0.073972603
"Bufo spinosus","11/06/2020","Fuente_del_Valle","","Juvenile",11,"15/05/2020",0.073972603
"Bufo spinosus","11/06/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.073972603
"Bufo spinosus","11/06/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.073972603
"Bufo spinosus","11/06/2020","Fuente_del_Valle","","Juvenile",13,"15/05/2020",0.073972603
"Bufo spinosus","11/06/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.073972603
"Bufo spinosus","11/06/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.073972603
"Bufo spinosus","11/06/2020","Fuente_del_Valle","","Juvenile",11,"15/05/2020",0.073972603
"Bufo spinosus","11/06/2020","Fuente_del_Valle","","Juvenile",11,"15/05/2020",0.073972603
"Bufo spinosus","11/06/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.073972603
"Bufo spinosus","11/06/2020","Fuente_del_Valle","","Juvenile",10,"15/05/2020",0.073972603
"Bufo spinosus","11/06/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.073972603
"Bufo spinosus","11/06/2020","Fuente_del_Valle","","Juvenile",10,"15/05/2020",0.073972603
"Bufo spinosus","11/06/2020","Fuente_del_Valle","","Juvenile",11,"15/05/2020",0.073972603
"Bufo spinosus","11/06/2020","Fuente_del_Valle","","Juvenile",10,"15/05/2020",0.073972603
"Bufo spinosus","11/06/2020","Fuente_del_Valle","","Juvenile",11,"15/05/2020",0.073972603
"Bufo spinosus","11/06/2020","Fuente_del_Valle","","Juvenile",10,"15/05/2020",0.073972603
"Bufo spinosus","11/06/2020","Fuente_del_Valle","","Juvenile",11,"15/05/2020",0.073972603
"Bufo spinosus","11/06/2020","Fuente_del_Valle","","Juvenile",11,"15/05/2020",0.073972603
"Bufo spinosus","11/06/2020","Fuente_del_Valle","","Juvenile",11,"15/05/2020",0.073972603
"Bufo spinosus","24/06/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.109589041
"Bufo spinosus","24/06/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.109589041
"Bufo spinosus","24/06/2020","Fuente_del_Valle","","Juvenile",13,"15/05/2020",0.109589041
"Bufo spinosus","24/06/2020","Fuente_del_Valle","","Juvenile",14,"15/05/2020",0.109589041
"Bufo spinosus","24/06/2020","Fuente_del_Valle","","Juvenile",13,"15/05/2020",0.109589041
"Bufo spinosus","24/06/2020","Fuente_del_Valle","","Juvenile",13,"15/05/2020",0.109589041
"Bufo spinosus","24/06/2020","Fuente_del_Valle","","Juvenile",14,"15/05/2020",0.109589041
"Bufo spinosus","24/06/2020","Fuente_del_Valle","","Juvenile",13,"15/05/2020",0.109589041
"Bufo spinosus","24/06/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.109589041
"Bufo spinosus","24/06/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.109589041
"Bufo spinosus","24/06/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.109589041
"Bufo spinosus","24/06/2020","Fuente_del_Valle","","Juvenile",13,"15/05/2020",0.109589041
"Bufo spinosus","24/06/2020","Fuente_del_Valle","","Juvenile",11,"15/05/2020",0.109589041
"Bufo spinosus","24/06/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.109589041
"Bufo spinosus","24/06/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.109589041
"Bufo spinosus","24/06/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.109589041
"Bufo spinosus","24/06/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.109589041
"Bufo spinosus","24/06/2020","Fuente_del_Valle","","Juvenile",10,"15/05/2020",0.109589041
"Bufo spinosus","24/06/2020","Fuente_del_Valle","","Juvenile",11,"15/05/2020",0.109589041
"Bufo spinosus","24/06/2020","Fuente_del_Valle","","Juvenile",13,"15/05/2020",0.109589041
"Bufo spinosus","01/07/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.128767123
"Bufo spinosus","01/07/2020","Fuente_del_Valle","","Juvenile",15,"15/05/2020",0.128767123
"Bufo spinosus","01/07/2020","Fuente_del_Valle","","Juvenile",13,"15/05/2020",0.128767123
"Bufo spinosus","01/07/2020","Fuente_del_Valle","","Juvenile",9,"15/05/2020",0.128767123
"Bufo spinosus","01/07/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.128767123
"Bufo spinosus","01/07/2020","Fuente_del_Valle","","Juvenile",13,"15/05/2020",0.128767123
"Bufo spinosus","01/07/2020","Fuente_del_Valle","","Juvenile",14,"15/05/2020",0.128767123
"Bufo spinosus","01/07/2020","Fuente_del_Valle","","Juvenile",11,"15/05/2020",0.128767123
"Bufo spinosus","01/07/2020","Fuente_del_Valle","","Juvenile",15,"15/05/2020",0.128767123
"Bufo spinosus","01/07/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.128767123
"Bufo spinosus","01/07/2020","Fuente_del_Valle","","Juvenile",14,"15/05/2020",0.128767123
"Bufo spinosus","01/07/2020","Fuente_del_Valle","","Juvenile",8,"15/05/2020",0.128767123
"Bufo spinosus","01/07/2020","Fuente_del_Valle","","Juvenile",13,"15/05/2020",0.128767123
"Bufo spinosus","01/07/2020","Fuente_del_Valle","","Juvenile",13,"15/05/2020",0.128767123
"Bufo spinosus","01/07/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.128767123
"Bufo spinosus","01/07/2020","Fuente_del_Valle","","Juvenile",13,"15/05/2020",0.128767123
"Bufo spinosus","01/07/2020","Fuente_del_Valle","","Juvenile",13,"15/05/2020",0.128767123
"Bufo spinosus","01/07/2020","Fuente_del_Valle","","Juvenile",13,"15/05/2020",0.128767123
"Bufo spinosus","01/07/2020","Fuente_del_Valle","","Juvenile",13,"15/05/2020",0.128767123
"Bufo spinosus","01/07/2020","Fuente_del_Valle","","Juvenile",13,"15/05/2020",0.128767123
"Bufo spinosus","08/07/2020","Fuente_del_Valle","","Juvenile",13,"15/05/2020",0.147945205
"Bufo spinosus","08/07/2020","Fuente_del_Valle","","Juvenile",16,"15/05/2020",0.147945205
"Bufo spinosus","08/07/2020","Fuente_del_Valle","","Juvenile",15,"15/05/2020",0.147945205
"Bufo spinosus","08/07/2020","Fuente_del_Valle","","Juvenile",14,"15/05/2020",0.147945205
"Bufo spinosus","08/07/2020","Fuente_del_Valle","","Juvenile",14,"15/05/2020",0.147945205
"Bufo spinosus","08/07/2020","Fuente_del_Valle","","Juvenile",14,"15/05/2020",0.147945205
"Bufo spinosus","08/07/2020","Fuente_del_Valle","","Juvenile",15,"15/05/2020",0.147945205
"Bufo spinosus","08/07/2020","Fuente_del_Valle","","Juvenile",13,"15/05/2020",0.147945205
